label,label_noisy
47,59
80,80
60,60
27,37
31,31
41,41
57,46
57,57
4,4
3,76
88,88
50,50
99,99
81,81
62,62
60,60
48,48
10,49
80,80
62,62
35,35
90,90
3,3
24,24
1,81
3,91
52,28
50,50
66,66
37,37
71,94
33,33
82,61
61,61
28,91
85,85
2,24
47,14
6,6
79,79
52,52
25,25
47,61
89,7
21,21
68,82
42,52
36,36
15,36
69,96
72,81
55,55
23,23
36,36
64,64
47,47
57,84
90,90
90,93
97,97
87,87
35,69
69,69
65,65
77,77
35,35
83,66
62,62
2,44
31,31
50,64
6,6
72,72
56,7
21,37
47,47
64,81
2,2
26,26
85,49
91,63
72,93
79,79
30,30
1,1
88,74
95,95
55,55
64,64
34,34
24,52
28,28
97,97
87,4
23,23
83,63
17,2
91,97
52,52
15,68
12,12
4,73
75,75
70,73
32,74
97,41
39,39
5,5
77,77
47,47
65,65
52,58
58,20
33,64
61,61
16,74
90,73
42,42
13,13
8,8
87,87
32,95
52,52
74,99
9,9
16,92
62,37
5,5
92,11
35,35
14,14
32,32
16,94
97,97
6,96
26,82
33,94
47,47
88,88
4,4
20,14
41,41
97,97
27,5
98,80
57,57
64,64
84,42
26,28
12,12
2,44
13,13
42,87
16,16
27,13
56,30
2,44
73,73
47,47
49,92
23,23
88,37
85,85
89,89
16,18
71,71
21,21
27,27
67,67
93,93
35,35
10,60
93,66
89,89
17,17
26,26
2,27
12,12
61,71
52,45
1,12
86,63
64,64
78,78
9,49
51,65
65,65
92,92
89,89
13,13
8,14
20,91
64,64
19,54
56,56
96,96
68,94
92,75
31,31
20,20
0,95
93,93
37,75
68,68
58,58
16,87
29,29
65,65
14,24
2,2
95,95
58,58
33,33
48,48
78,78
1,46
59,59
29,56
51,55
69,69
96,53
87,87
19,71
22,22
35,35
46,29
82,12
68,57
42,42
83,83
5,5
18,18
98,98
46,46
56,56
24,24
47,3
44,44
85,60
77,77
58,58
55,55
35,35
46,36
99,99
35,29
55,52
53,53
9,9
12,36
36,36
2,2
78,78
69,94
43,43
84,84
87,87
48,48
36,36
84,60
54,54
18,18
92,92
26,26
4,4
93,93
62,12
2,2
70,94
10,10
16,31
2,83
14,16
52,52
21,21
98,98
29,29
55,55
80,48
13,13
46,49
60,60
26,39
51,98
91,34
82,82
73,73
37,37
11,11
65,17
56,57
82,75
28,28
24,65
89,92
63,63
63,63
3,3
25,95
59,83
64,62
4,4
14,91
66,66
40,40
58,58
65,65
14,21
7,7
64,64
34,34
59,59
27,27
86,97
48,48
81,81
99,79
83,83
73,99
19,29
62,62
52,52
60,60
34,34
41,41
36,36
25,25
21,21
90,90
85,75
51,11
24,24
17,17
3,84
9,97
75,75
48,48
48,48
52,5
21,87
32,32
34,29
99,73
28,42
92,18
67,67
5,5
16,78
25,32
79,9
66,66
0,0
47,47
7,7
65,99
44,44
13,80
17,17
11,11
71,5
31,31
10,10
40,40
13,16
46,46
1,59
51,44
3,3
77,95
86,86
45,11
80,80
59,59
56,56
86,86
18,30
16,16
69,73
6,52
26,96
87,83
2,2
8,98
11,11
85,22
84,91
31,92
36,36
46,62
6,9
86,44
75,75
20,47
25,65
36,21
57,57
53,50
95,59
98,24
95,95
95,95
55,30
58,58
21,73
87,87
32,63
90,68
37,10
69,69
42,27
63,56
84,84
93,37
30,29
47,29
72,9
28,28
80,80
94,94
46,71
23,23
85,38
41,41
2,91
91,91
22,22
60,60
41,39
96,96
52,81
78,78
36,68
20,20
73,51
67,36
50,50
93,93
37,37
31,31
40,40
91,12
30,30
50,50
33,26
25,25
35,35
70,70
89,89
0,86
37,37
10,10
8,8
28,28
79,79
55,55
70,70
92,92
3,3
76,76
57,6
35,35
63,0
47,47
32,32
27,75
11,30
60,60
62,42
66,37
81,81
33,49
33,33
97,97
92,92
89,89
98,30
79,78
8,8
98,38
5,36
96,44
83,83
73,51
77,77
57,48
89,13
38,38
85,85
68,68
73,73
47,47
23,23
24,24
6,6
99,99
41,41
1,88
18,24
0,0
10,10
21,21
40,40
61,29
46,46
81,81
94,94
64,64
22,22
93,87
36,36
99,73
4,4
31,31
29,47
93,78
53,53
71,71
96,14
78,64
82,39
22,22
7,7
87,84
64,64
69,29
74,76
99,3
67,67
81,81
63,63
85,85
64,64
94,94
7,39
40,82
8,8
7,46
30,30
31,12
14,59
40,40
73,73
27,27
86,86
9,49
71,71
83,43
65,65
38,0
66,66
28,28
46,46
64,19
49,49
14,64
14,29
84,40
14,14
17,41
31,31
37,3
12,45
84,81
66,28
2,51
21,7
40,40
85,33
56,56
97,97
70,47
85,85
43,16
35,38
85,85
55,55
7,39
57,57
40,40
85,39
19,76
53,33
98,98
61,82
22,22
39,39
39,3
85,28
62,29
1,1
75,75
49,72
71,54
85,85
32,32
85,60
40,40
21,21
45,39
3,3
63,63
35,15
32,32
27,90
23,42
49,5
37,37
86,86
49,49
10,10
30,30
55,55
50,50
3,3
54,34
92,92
73,17
23,23
94,43
71,2
69,51
9,9
1,1
22,86
53,53
37,37
66,66
56,56
37,37
31,59
97,52
99,42
69,23
79,1
49,49
81,41
0,0
49,83
31,90
38,38
41,8
12,12
11,11
20,20
50,50
51,84
36,36
84,84
77,77
73,73
47,22
92,92
89,89
27,27
79,6
71,71
33,33
96,96
64,0
37,37
44,44
51,29
59,59
45,11
73,55
11,11
49,94
62,59
48,29
69,69
94,94
43,21
39,39
28,28
62,62
30,30
28,39
64,22
85,85
41,78
52,70
94,99
17,17
39,39
40,72
63,63
90,35
51,23
61,92
98,98
36,36
48,24
57,57
70,66
80,20
65,46
34,34
73,19
67,67
56,98
66,66
80,80
68,38
83,83
43,43
57,22
87,51
21,21
61,61
28,28
66,87
42,15
27,27
40,40
10,40
14,88
47,4
5,5
83,83
26,26
38,38
60,72
53,53
83,2
2,44
86,84
60,84
78,78
7,39
85,85
66,10
96,96
55,55
49,13
76,76
38,98
80,86
32,40
24,59
44,44
1,41
21,21
19,19
57,79
49,48
79,79
43,10
5,17
84,84
81,37
86,86
53,53
3,79
51,51
34,13
46,46
45,45
80,12
7,37
10,60
43,43
60,60
41,39
28,42
96,96
88,76
23,23
20,75
58,58
53,47
15,69
98,98
47,47
86,86
52,90
30,30
35,35
88,88
21,72
53,86
28,28
19,19
73,73
78,25
3,3
30,30
38,38
36,65
87,87
55,55
5,92
11,1
83,83
3,7
62,73
11,80
65,65
37,37
85,85
90,90
23,23
4,4
54,23
54,54
74,70
50,50
18,18
18,87
58,46
80,80
25,3
26,26
46,46
14,14
51,62
7,29
49,49
73,62
29,29
66,66
33,33
55,51
68,12
66,66
52,77
57,57
19,19
24,24
38,9
55,55
44,46
3,3
70,70
85,26
63,9
72,85
29,18
40,40
70,72
78,21
42,42
43,43
47,47
13,13
32,32
26,26
91,61
41,41
51,51
46,46
80,12
14,14
90,90
26,12
56,88
12,12
74,74
44,44
94,8
92,92
78,78
87,87
50,31
99,76
32,32
67,87
94,92
21,21
53,53
7,38
40,40
48,48
0,24
28,28
15,15
22,22
50,50
36,36
44,88
34,34
70,55
12,12
20,20
30,30
42,42
61,57
91,91
66,47
60,60
5,5
6,19
27,86
77,17
32,2
66,91
91,36
61,61
48,48
27,44
28,28
64,55
70,70
59,59
0,5
69,69
64,64
44,44
32,32
38,42
0,0
33,33
71,20
45,45
30,68
82,82
96,72
82,82
96,96
67,84
94,56
31,31
3,27
64,64
41,41
96,96
80,91
18,48
21,98
15,15
18,18
33,33
10,10
18,58
55,55
94,94
58,58
70,2
99,75
32,96
38,86
58,58
30,29
35,35
75,75
68,68
94,94
72,72
62,62
44,44
40,40
25,25
27,27
78,46
76,76
4,4
27,27
22,48
35,69
80,13
20,20
11,51
94,46
26,26
1,1
87,87
18,18
42,0
43,43
81,81
89,89
48,48
8,76
10,53
4,4
33,39
80,51
20,20
51,18
23,99
31,83
94,94
23,23
91,33
73,43
49,9
33,33
71,4
87,87
16,16
79,94
43,43
84,16
6,6
66,66
29,29
28,42
96,96
54,79
13,76
20,20
69,69
72,72
78,78
58,59
63,63
99,99
73,73
51,30
86,86
97,10
96,96
78,78
0,0
91,91
54,54
71,67
16,16
51,41
58,58
9,9
34,34
6,6
38,38
36,36
46,46
20,8
13,17
20,93
77,77
62,41
16,25
88,88
87,65
57,29
97,97
45,98
1,1
77,77
83,83
47,71
2,40
41,41
68,88
18,18
75,75
38,38
70,70
38,38
16,7
96,85
92,92
57,57
88,88
95,38
61,61
57,60
66,22
64,65
52,59
24,24
59,59
35,88
25,25
13,13
18,18
20,67
64,64
21,58
13,48
19,16
3,3
34,34
96,96
54,54
53,53
38,15
37,70
62,62
46,94
11,26
53,56
97,97
3,3
4,4
43,93
89,89
90,79
44,44
63,43
11,23
63,23
96,70
46,46
74,74
70,70
86,86
15,15
93,42
34,34
29,29
63,63
2,2
29,77
95,49
41,68
37,37
85,85
63,63
95,46
49,49
21,21
68,68
68,39
98,98
67,67
55,55
83,98
63,63
44,86
20,65
44,44
14,14
58,58
76,71
22,17
82,82
68,68
54,41
36,52
39,39
20,50
14,14
25,25
97,65
56,64
64,64
56,31
84,84
85,85
19,61
57,57
4,25
76,74
67,67
63,1
3,3
88,88
76,76
35,35
21,16
18,18
14,95
89,89
33,33
72,72
5,5
17,17
67,32
76,28
1,1
58,37
61,61
48,48
80,10
76,13
22,22
85,1
63,90
51,51
37,0
67,67
29,17
47,59
60,7
38,63
76,76
92,92
25,25
71,71
18,39
39,93
64,64
27,44
18,4
42,42
83,56
92,15
68,11
67,77
40,40
41,41
18,18
51,51
85,85
84,84
39,39
60,48
90,13
58,81
35,48
62,51
83,83
39,39
47,14
46,80
61,61
59,59
99,41
47,89
64,64
8,59
27,50
69,49
81,81
78,78
56,11
49,49
64,64
84,84
90,0
28,42
72,9
22,22
79,79
8,8
56,56
18,99
32,32
5,5
5,7
2,31
73,62
67,67
76,76
49,47
83,83
17,17
13,13
4,90
58,58
16,16
53,42
61,61
79,79
84,1
41,41
58,8
58,65
40,40
23,23
33,33
30,30
29,34
29,30
51,73
54,59
43,60
76,76
36,36
63,87
16,16
23,23
44,49
43,62
32,39
28,44
46,46
78,16
99,89
43,36
3,98
95,95
63,63
27,39
2,2
92,88
46,35
89,89
67,67
88,88
1,1
56,56
38,10
16,16
29,60
44,23
74,59
87,87
78,78
96,96
56,56
68,68
49,49
9,9
95,63
85,89
55,55
2,2
51,42
34,30
66,73
55,47
53,53
69,51
38,38
98,98
74,74
75,75
0,83
58,90
80,61
38,21
16,16
38,38
74,74
4,4
13,29
71,71
39,39
55,55
37,8
4,4
53,23
96,65
48,48
84,93
35,59
99,99
68,32
79,46
72,72
94,94
96,96
77,77
77,77
38,38
9,91
37,37
72,72
87,78
75,92
80,80
59,56
62,68
65,61
8,8
67,94
40,40
97,97
32,86
52,52
14,14
42,42
41,41
37,70
87,87
39,39
53,79
73,97
59,61
77,77
73,73
70,68
16,19
68,68
55,55
32,83
99,18
87,62
70,26
1,0
35,78
73,73
28,28
78,78
62,62
22,91
94,79
15,15
0,0
97,76
81,3
53,53
98,98
35,35
28,28
69,69
97,97
28,28
67,14
64,64
34,34
70,70
45,81
75,75
73,73
30,10
71,71
80,90
63,63
85,6
49,33
43,43
6,6
78,78
20,54
89,89
74,74
25,25
11,11
91,91
99,99
82,82
23,23
14,14
21,21
56,84
86,86
19,19
71,71
47,39
14,14
77,77
58,1
55,55
8,8
40,40
71,71
42,67
0,29
97,78
10,95
41,63
53,53
72,50
32,32
12,12
63,61
84,84
4,4
91,24
83,83
51,51
85,18
2,2
45,45
3,21
76,76
63,45
34,34
61,97
17,17
4,4
99,18
21,23
3,3
60,76
32,70
79,79
7,7
60,57
76,76
76,76
63,63
97,97
40,40
27,27
80,80
13,13
33,33
45,45
77,77
41,41
71,71
53,53
55,84
73,71
65,65
31,31
4,54
40,79
70,70
22,22
34,25
2,31
52,52
18,18
87,87
66,66
20,20
70,70
53,53
20,20
99,99
33,80
76,76
3,13
46,8
54,54
49,49
40,40
69,94
38,38
35,35
9,40
75,3
32,56
58,58
31,31
35,35
53,99
79,79
90,38
62,66
75,75
24,24
91,78
3,3
55,55
35,35
91,91
89,89
64,61
66,66
7,25
73,73
61,77
79,36
56,56
68,68
20,2
58,58
5,5
88,88
48,48
52,52
90,43
59,29
15,15
77,77
1,31
61,22
68,68
29,29
42,42
28,28
15,15
66,66
28,70
94,94
57,37
80,86
36,36
34,34
32,32
83,55
94,70
41,41
38,38
13,13
64,64
47,47
95,31
95,74
15,25
3,3
9,9
51,51
52,52
20,20
10,10
83,83
33,33
26,86
73,73
19,19
52,52
90,90
65,65
71,46
68,68
53,53
36,88
31,31
33,41
4,4
28,28
64,64
63,63
70,41
84,9
78,39
64,64
82,38
78,44
6,6
7,7
29,29
9,3
11,67
8,8
50,50
4,4
83,83
81,81
76,74
62,62
27,50
33,33
7,53
87,87
7,7
27,27
23,23
45,45
45,45
15,96
76,39
58,58
58,58
43,62
61,61
29,59
63,63
18,18
11,11
98,98
19,19
75,27
7,7
10,45
23,23
64,64
24,62
88,88
5,5
64,37
83,87
71,71
13,13
30,30
79,79
99,82
36,3
98,98
55,55
38,38
1,44
45,45
21,21
12,12
92,92
43,43
47,47
52,52
34,79
87,87
7,7
8,8
12,78
23,23
98,98
61,61
99,99
54,99
22,22
0,0
89,89
44,44
30,30
71,71
77,74
13,13
77,77
79,79
97,97
29,29
31,40
99,74
39,39
90,90
61,96
4,43
99,2
15,15
51,78
82,82
87,95
59,11
28,28
86,21
80,25
84,84
95,95
32,32
37,92
28,28
73,92
78,12
47,47
26,4
72,72
89,89
80,80
0,0
79,79
86,24
81,81
88,65
58,99
91,91
63,5
82,82
75,14
60,52
18,18
81,81
35,35
66,19
89,57
24,24
46,77
16,16
35,35
22,0
30,4
99,99
53,53
27,64
26,26
77,54
73,73
99,87
65,65
55,55
94,94
14,14
42,23
44,83
30,30
26,14
81,98
55,37
9,9
88,88
33,81
15,15
7,20
50,50
68,68
57,89
10,63
10,79
12,12
16,16
11,11
53,53
77,98
19,83
84,84
60,89
99,99
54,39
85,76
78,9
20,20
30,30
14,47
29,21
43,50
50,50
57,57
26,26
81,81
20,65
51,9
92,92
85,3
89,82
33,38
96,96
30,30
29,9
93,93
84,84
91,8
17,17
55,55
19,19
26,26
92,39
74,74
31,55
41,41
78,82
4,4
77,48
33,33
56,56
31,1
75,44
80,80
86,86
7,96
94,94
11,11
26,94
55,55
17,17
55,55
82,88
34,68
79,22
1,1
90,55
45,45
22,22
74,74
14,14
22,35
62,17
74,74
58,82
28,28
90,2
52,8
91,91
36,36
35,25
40,40
0,0
76,76
67,67
78,78
61,86
97,97
48,37
35,35
36,36
70,70
10,10
69,69
4,4
72,13
64,64
17,17
88,5
36,36
7,65
71,26
88,88
69,69
55,28
85,96
83,83
40,40
80,32
90,31
82,82
14,14
59,57
38,51
24,32
97,97
40,40
79,79
88,88
39,39
