label,label_noisy
14,14
62,62
73,73
62,42
11,11
23,23
24,24
97,97
32,32
78,78
29,29
54,26
20,20
41,95
88,88
34,34
87,87
62,62
29,53
0,0
4,4
31,31
50,50
33,33
5,5
8,8
48,48
71,71
71,71
94,94
5,5
15,81
16,16
98,98
29,29
42,42
68,68
40,40
95,95
85,85
64,64
40,40
24,69
3,57
11,11
79,97
10,10
3,75
73,73
22,22
28,28
70,70
94,94
42,42
14,39
4,4
18,18
86,86
4,93
32,93
38,38
24,24
65,65
75,75
1,25
7,7
99,99
58,58
8,8
67,67
10,10
44,44
98,86
88,75
31,31
83,83
63,63
59,59
34,34
81,81
54,52
28,28
76,76
84,21
44,72
88,43
59,59
65,65
8,8
91,91
51,51
42,42
23,67
20,20
26,26
77,77
77,77
4,4
84,40
4,23
8,63
60,60
41,41
96,96
54,54
30,30
51,51
35,35
11,11
18,18
47,47
89,37
63,63
6,6
32,32
26,52
30,17
42,42
67,67
7,7
12,85
1,1
37,37
30,30
53,20
98,98
76,76
8,1
36,36
67,67
91,91
67,67
33,43
82,3
93,93
84,58
52,52
84,84
90,90
7,7
33,33
78,78
66,66
9,9
12,14
27,27
44,44
18,18
63,63
75,75
95,12
50,50
59,14
63,95
45,45
28,14
19,19
50,50
7,34
27,27
92,92
53,53
64,64
53,53
41,41
44,44
39,15
73,86
61,61
43,43
80,80
35,26
85,85
71,71
21,21
36,36
53,10
67,67
90,90
74,3
34,34
14,14
46,46
55,10
37,95
80,80
73,73
86,86
12,12
44,44
75,75
24,24
67,18
24,24
80,80
51,51
5,5
71,71
53,53
90,90
74,74
49,49
51,51
73,40
17,17
67,67
54,54
54,54
54,37
81,13
2,2
64,64
90,90
35,94
24,24
71,71
92,92
38,38
8,8
90,90
15,17
50,50
44,25
88,88
68,68
47,91
84,84
64,64
80,80
34,49
51,51
85,85
52,52
1,1
61,61
26,26
48,48
24,24
7,7
78,16
82,82
87,87
13,13
68,66
49,49
90,48
77,77
82,82
54,54
32,12
98,98
49,49
4,4
50,50
15,15
93,73
41,41
37,37
89,39
24,24
19,98
80,80
8,8
6,6
59,59
13,13
12,12
31,31
77,9
9,9
71,76
56,56
97,97
63,21
48,48
90,90
15,21
10,10
3,3
65,65
13,13
19,19
54,72
58,58
4,4
63,63
63,63
31,31
26,26
68,68
86,86
45,45
93,93
94,94
87,84
24,24
60,60
38,51
80,80
2,2
47,47
54,54
2,2
15,15
87,87
6,6
45,45
40,40
93,93
4,4
69,69
93,93
23,23
51,85
20,20
58,58
80,80
5,5
30,30
88,88
41,81
76,76
63,63
7,8
74,74
75,88
45,45
80,78
93,93
68,68
52,52
55,39
46,46
44,44
12,12
54,54
88,72
5,5
56,56
26,38
40,76
59,59
0,0
27,27
74,74
81,81
18,18
33,33
86,86
68,68
95,95
67,67
78,20
11,11
45,48
61,61
16,5
80,80
15,15
8,8
41,41
25,25
83,25
70,70
37,37
75,75
93,93
26,26
78,78
51,51
35,35
98,98
80,42
38,38
59,59
15,15
66,66
18,18
74,94
12,12
58,80
90,90
62,62
19,19
21,21
52,52
40,40
3,3
17,68
27,27
60,60
13,72
52,52
99,99
8,8
98,31
34,34
28,28
97,97
54,54
82,82
94,35
49,49
31,91
16,16
21,18
4,4
35,35
95,95
94,94
89,89
41,14
4,4
50,50
53,53
98,98
86,86
65,65
65,65
31,31
29,50
79,79
43,43
9,99
6,6
7,7
80,80
29,29
3,3
38,21
85,96
91,91
98,98
28,28
50,29
70,70
33,33
21,21
48,48
60,60
19,19
50,50
3,3
63,11
25,15
59,59
86,86
77,77
92,92
1,1
38,38
72,47
24,47
85,85
3,3
1,1
5,5
89,89
25,97
10,10
67,67
48,48
92,92
62,70
26,26
21,21
8,40
58,58
58,58
12,12
46,46
53,53
11,13
34,34
12,12
71,71
85,73
64,98
44,44
9,9
64,61
20,11
59,59
75,75
26,26
45,45
25,29
20,20
12,12
77,77
5,5
94,94
27,27
40,40
73,11
95,95
67,67
44,44
34,34
81,81
1,1
24,24
85,85
15,15
37,37
15,15
82,82
28,28
80,80
69,69
84,84
91,91
41,41
7,7
56,56
5,67
81,81
83,83
16,16
6,96
40,40
64,64
12,20
15,37
69,78
3,3
58,0
73,73
72,72
20,20
53,53
53,53
66,73
81,81
43,43
52,52
71,71
17,17
49,49
94,86
31,31
61,61
38,95
86,86
79,63
5,5
22,22
45,45
28,28
33,33
39,39
34,34
38,38
79,79
54,79
98,33
17,17
74,74
18,18
35,47
44,44
8,8
24,24
64,64
28,28
37,63
94,94
37,46
84,84
69,98
94,94
33,67
56,56
66,42
19,19
25,54
34,34
46,46
6,6
76,76
90,90
30,30
71,71
5,5
29,29
81,57
99,99
94,94
70,70
86,86
23,23
25,25
93,93
10,10
71,71
30,30
96,96
77,77
39,39
57,21
24,24
90,90
95,95
75,75
42,42
57,57
90,85
84,84
14,14
20,52
24,99
57,57
61,61
84,84
5,5
2,2
80,80
86,86
74,74
42,42
60,60
7,62
11,98
47,31
11,11
25,55
30,30
59,65
24,24
38,52
60,60
69,69
51,51
56,52
26,58
64,64
91,91
56,56
91,91
29,29
91,91
64,55
27,27
78,78
25,25
42,12
49,49
15,44
55,55
50,50
33,33
92,62
33,33
99,99
34,22
9,9
61,61
17,17
64,90
8,8
37,37
86,81
21,68
33,33
15,15
92,90
59,59
41,64
8,26
1,1
61,61
52,52
95,95
71,71
43,43
59,59
76,76
90,90
85,85
74,74
98,74
54,54
61,61
10,10
70,70
24,24
41,66
74,74
27,44
44,52
15,15
10,10
72,72
75,75
23,23
49,49
7,7
57,57
33,33
15,15
58,58
18,18
27,68
6,6
6,6
24,24
52,52
90,24
85,85
11,99
71,42
90,90
51,51
70,70
49,49
44,44
30,64
37,37
17,57
94,94
59,79
45,45
57,57
78,66
47,61
43,43
33,75
94,23
37,37
75,75
0,0
67,67
47,47
80,80
60,75
27,78
31,31
41,41
57,57
57,57
4,29
3,65
88,62
50,50
99,99
81,95
62,62
60,79
48,48
10,10
80,80
62,62
35,35
90,90
3,35
24,55
1,1
3,3
52,40
50,8
66,66
37,24
71,71
33,33
82,82
61,30
28,38
85,45
2,12
47,47
6,27
79,79
52,52
25,25
47,47
89,89
21,24
68,68
42,42
36,36
15,70
69,69
72,72
55,55
23,23
36,36
64,64
47,47
57,57
90,90
90,98
97,97
87,87
35,35
69,93
65,64
77,52
35,35
83,83
62,62
2,2
31,31
50,50
6,6
72,72
56,56
21,21
47,47
64,64
2,2
26,26
85,85
91,91
72,72
79,79
30,30
1,1
88,88
95,95
55,20
64,64
34,34
24,55
28,28
97,90
87,87
23,23
83,83
17,17
91,27
52,52
15,15
12,12
4,8
75,75
70,70
32,32
97,76
39,39
5,5
77,77
47,47
65,65
52,52
58,24
33,33
61,61
16,16
90,90
42,42
13,13
8,8
87,87
32,32
52,52
74,74
9,9
16,56
62,62
5,5
92,92
35,35
14,14
32,52
16,16
97,6
6,6
26,26
33,33
47,47
88,6
4,4
20,20
41,41
97,97
27,27
98,98
57,57
64,87
84,84
26,26
12,12
2,83
13,13
42,42
16,55
27,27
56,56
2,2
73,73
47,47
49,49
23,94
88,5
85,85
89,89
16,16
71,71
21,21
27,27
67,67
93,4
35,35
10,10
93,27
89,39
17,17
26,26
2,2
12,12
61,61
52,40
1,1
86,86
64,64
78,70
9,9
51,51
65,65
92,92
89,89
13,13
8,8
20,2
64,64
19,19
56,56
96,96
68,70
92,92
31,14
20,20
0,36
93,93
37,37
68,68
58,58
16,16
29,29
65,65
14,14
2,85
95,95
58,58
33,33
48,48
78,78
1,1
59,59
29,29
51,51
69,69
96,96
87,87
19,19
22,22
35,35
46,46
82,82
68,68
42,42
83,83
5,5
18,18
98,99
46,46
56,56
24,24
47,47
44,44
85,85
77,77
58,58
55,55
35,35
46,46
99,99
35,35
55,55
53,53
9,9
12,38
36,36
2,2
78,78
69,81
43,43
84,84
87,87
48,48
36,36
84,84
54,54
18,18
92,25
26,26
4,4
93,93
62,62
2,2
70,70
10,10
16,16
2,2
14,14
52,52
21,21
98,98
29,29
55,59
80,80
13,13
46,46
60,60
26,90
51,65
91,91
82,82
73,73
37,47
11,11
65,65
56,56
82,28
28,28
24,24
89,90
63,63
63,63
3,3
25,39
59,59
64,59
4,4
14,15
66,66
40,40
58,80
65,69
14,14
7,7
64,64
34,34
59,59
27,27
86,86
48,48
81,73
99,99
83,83
73,53
19,19
62,62
52,34
60,60
34,29
41,41
36,91
25,25
21,21
90,71
85,85
51,51
24,77
17,17
3,3
9,9
75,75
48,48
48,75
52,52
21,21
32,32
34,34
99,99
28,28
92,92
67,30
5,5
16,16
25,25
79,79
66,66
0,0
47,47
7,7
65,65
44,45
13,13
17,17
11,11
71,71
31,31
10,10
40,40
13,13
46,46
1,1
51,51
3,3
77,77
86,86
45,12
80,80
59,59
56,56
86,86
18,94
16,16
69,69
6,65
26,26
87,87
2,2
8,8
11,11
85,85
84,84
31,31
36,36
46,46
6,38
86,86
75,65
20,9
25,25
36,36
57,57
53,53
95,95
98,98
95,95
95,95
55,55
58,58
21,21
87,87
32,32
90,90
37,37
69,69
42,42
63,63
84,84
93,93
30,30
47,47
72,50
28,28
80,80
94,94
46,20
23,23
85,34
41,41
2,2
91,91
22,22
60,60
41,41
96,96
52,52
78,78
36,36
20,20
73,73
67,67
50,50
93,93
37,37
31,31
40,51
91,91
30,30
50,50
33,33
25,59
35,35
70,70
89,14
0,0
37,37
10,10
8,8
28,28
79,79
55,55
70,70
92,92
3,3
76,76
57,57
35,14
63,63
47,51
32,32
27,27
11,11
60,60
62,62
66,66
81,31
33,33
33,78
97,60
92,92
89,89
98,98
79,79
8,8
98,98
5,89
96,96
83,83
73,9
77,77
57,57
89,89
38,38
85,45
68,68
73,73
47,97
23,23
24,24
6,6
99,99
41,41
1,36
18,18
0,0
10,10
21,21
40,89
61,10
46,53
81,81
94,94
64,64
22,22
93,93
36,36
99,99
4,4
31,6
29,29
93,93
53,53
71,71
96,96
78,78
82,82
22,22
7,7
87,87
64,64
69,69
74,74
99,45
67,67
81,81
63,63
85,85
64,64
94,94
7,7
40,38
8,86
7,57
30,30
31,7
14,3
40,40
73,45
27,27
86,86
9,9
71,71
83,83
65,65
38,38
66,66
28,28
46,46
64,64
49,49
14,1
14,14
84,84
14,45
17,17
31,31
37,37
12,12
84,84
66,84
2,2
21,24
40,40
85,85
56,56
97,97
70,70
85,85
43,43
35,35
85,85
55,55
7,7
57,57
40,54
85,85
19,12
53,53
98,98
61,61
22,22
39,39
39,39
85,85
62,61
1,1
75,75
49,30
71,3
85,85
32,32
85,85
40,40
21,21
45,45
3,3
63,63
35,65
32,46
27,27
23,23
49,49
37,37
86,86
49,49
10,10
30,30
55,55
50,9
3,3
54,54
92,92
73,73
23,8
94,94
71,71
69,69
9,9
1,1
22,24
53,53
37,37
66,66
56,56
37,37
31,31
97,97
99,99
69,69
79,75
49,49
81,50
0,0
49,49
31,31
38,1
41,41
12,12
11,67
20,20
50,50
51,51
36,36
84,84
77,69
73,73
47,47
92,92
89,89
27,16
79,79
71,71
33,33
96,96
64,8
37,37
44,44
51,42
59,59
45,45
73,73
11,11
49,49
62,17
48,13
69,69
94,94
43,43
39,39
28,28
62,62
30,30
28,28
64,64
85,85
41,41
52,52
94,94
17,17
39,39
40,40
63,63
90,90
51,51
61,61
98,98
36,36
48,48
57,57
70,53
80,80
65,65
34,34
73,53
67,67
56,56
66,66
80,80
68,12
83,83
43,43
57,68
87,87
21,21
61,61
28,28
66,66
42,58
27,27
40,40
10,10
14,34
47,47
5,28
83,36
26,83
38,38
60,27
53,53
83,83
2,2
86,86
60,60
78,78
7,7
85,85
66,72
96,96
55,38
49,49
76,76
38,64
80,80
32,67
24,24
44,66
1,1
21,21
19,19
57,57
49,49
79,79
43,43
5,5
84,62
81,81
86,38
53,52
3,3
51,51
34,34
46,46
45,30
80,80
7,7
10,10
43,43
60,60
41,41
28,28
96,96
88,66
23,23
20,20
58,58
53,53
15,15
98,98
47,47
86,86
52,52
30,30
35,35
88,88
21,21
53,53
28,28
19,31
73,53
78,42
3,3
30,30
38,38
36,36
87,87
55,14
5,31
11,46
83,83
3,3
62,35
11,11
65,65
37,37
85,85
90,90
23,23
4,4
54,54
54,54
74,52
50,50
18,18
18,18
58,58
80,30
25,25
26,26
46,46
14,14
51,51
7,7
49,49
73,73
29,29
66,66
33,69
55,55
68,64
66,40
52,52
57,59
19,16
24,24
38,38
55,55
44,44
3,3
70,70
85,6
63,63
72,72
29,29
40,40
70,70
78,78
42,42
43,43
47,47
13,13
32,32
26,26
91,37
41,41
51,51
46,46
80,80
14,14
90,90
26,26
56,56
12,10
74,74
44,44
94,94
92,92
78,78
87,87
50,56
99,99
32,32
67,67
94,94
21,21
53,53
7,7
40,40
48,48
0,0
28,28
15,84
22,22
50,0
36,36
44,44
34,34
70,70
12,57
20,20
30,30
42,42
61,61
91,91
66,84
60,60
5,5
6,6
27,27
77,77
32,32
66,57
91,91
61,61
48,48
27,27
28,28
64,62
70,70
59,59
0,21
69,69
64,64
44,44
32,32
38,38
0,22
33,33
71,71
45,20
30,30
82,4
96,96
82,60
96,96
67,67
94,46
31,62
3,3
64,64
41,41
96,96
80,80
18,18
21,21
15,15
18,60
33,33
10,10
18,18
55,55
94,94
58,58
70,66
99,99
32,32
38,38
58,58
30,30
35,35
75,75
68,68
94,94
72,60
62,62
44,14
40,79
25,0
27,27
78,78
76,76
4,4
27,27
22,22
35,35
80,80
20,92
11,11
94,94
26,26
1,1
87,36
18,25
42,42
43,64
81,81
89,54
48,48
8,8
10,10
4,4
33,33
80,80
20,20
51,51
23,23
31,31
94,94
23,23
91,91
73,73
49,49
33,33
71,71
87,87
16,58
79,37
43,43
84,50
6,6
66,66
29,49
28,28
96,96
54,54
13,13
20,20
69,69
72,72
78,78
58,58
63,63
99,99
73,73
51,51
86,86
97,97
96,96
78,78
0,74
91,91
54,54
71,71
16,16
51,67
58,58
9,89
34,34
6,6
38,26
36,36
46,66
20,20
13,52
20,20
77,77
62,56
16,57
88,88
87,87
57,11
97,97
45,45
1,1
77,77
83,83
47,47
2,2
41,41
68,68
18,18
75,75
38,38
70,70
38,38
16,52
96,73
92,92
57,57
88,88
95,95
61,61
57,87
66,66
64,64
52,52
24,24
59,59
35,35
25,25
13,49
18,18
20,20
64,64
21,61
13,13
19,19
3,3
34,34
96,62
54,54
53,53
38,38
37,37
62,62
46,46
11,11
53,53
97,26
3,3
4,4
43,43
89,89
90,24
44,44
63,63
11,11
63,63
96,96
46,46
74,74
70,70
86,86
15,15
93,93
34,34
29,29
63,63
2,2
29,29
95,95
41,55
37,37
85,85
63,63
95,95
49,49
21,21
68,68
68,68
98,98
67,67
55,55
83,42
63,63
44,44
20,20
44,44
14,14
58,58
76,76
22,22
82,60
68,68
54,47
36,36
39,38
20,20
14,14
25,25
97,97
56,56
64,64
56,56
84,84
85,85
19,19
57,57
4,4
76,64
67,67
63,63
3,34
88,85
76,76
35,35
21,21
18,20
14,14
89,35
33,33
72,72
5,5
17,17
67,67
76,76
1,1
58,58
61,61
48,48
80,69
76,76
22,22
85,85
63,19
51,51
37,6
67,67
29,29
47,47
60,60
38,38
76,76
92,92
25,25
71,71
18,18
39,39
64,58
27,95
18,18
42,42
83,83
92,92
68,71
67,67
40,40
41,41
18,36
51,51
85,85
84,84
39,60
60,60
90,90
58,58
35,35
62,62
83,83
39,39
47,47
46,46
61,73
59,59
99,99
47,47
64,64
8,8
27,27
69,69
81,81
78,78
56,56
49,49
64,7
84,84
90,90
28,28
72,72
22,22
79,79
8,8
56,22
18,18
32,32
5,5
5,5
2,2
73,41
67,67
76,41
49,42
83,83
17,17
13,13
4,77
58,95
16,16
53,53
61,61
79,79
84,84
41,8
58,58
58,58
40,40
23,23
33,33
30,30
29,22
29,68
51,51
54,54
43,43
76,76
36,18
63,63
16,50
23,23
44,44
43,43
32,10
28,28
46,46
78,60
99,99
43,42
3,3
95,95
63,63
27,27
2,2
92,12
46,53
89,89
67,84
88,88
1,1
56,56
38,5
16,16
29,29
44,2
74,27
87,87
78,78
96,96
56,68
68,68
49,49
9,28
95,95
85,85
55,55
2,2
51,51
34,34
66,66
55,55
53,53
69,69
38,38
98,98
74,74
75,63
0,0
58,58
80,80
38,38
16,16
38,38
74,74
4,4
13,96
71,71
39,39
55,55
37,37
4,4
53,53
96,96
48,48
84,84
35,35
99,99
68,68
79,79
72,72
94,94
96,96
77,77
77,77
38,12
9,9
37,37
72,72
87,87
75,75
80,96
59,59
62,62
65,65
8,69
67,67
40,40
97,97
32,32
52,52
14,14
42,42
41,41
37,37
87,87
39,39
53,53
73,73
59,59
77,77
73,73
70,70
16,16
68,68
55,55
32,32
99,99
87,87
70,70
1,1
35,35
73,73
28,28
78,78
62,62
22,22
94,94
15,15
0,0
97,63
81,81
53,53
98,98
35,35
28,28
69,69
97,97
28,28
67,67
64,64
34,34
70,70
45,45
75,75
73,73
30,30
71,71
80,80
63,63
85,85
49,49
43,58
6,6
78,78
20,20
89,89
74,74
25,25
11,11
91,91
99,99
82,82
23,23
14,14
21,21
56,56
86,86
19,19
71,71
47,47
14,14
77,77
58,58
55,55
8,8
40,40
71,71
42,42
0,0
97,97
10,10
41,41
53,32
72,72
32,32
12,12
63,63
84,84
4,4
91,91
83,83
51,51
85,85
2,2
45,45
3,3
76,76
63,63
34,34
61,61
17,17
4,4
99,99
21,21
3,3
60,60
32,32
79,7
7,7
60,20
76,76
76,33
63,63
97,97
40,40
27,27
80,80
13,13
33,33
45,45
77,77
41,41
71,71
53,53
55,55
73,68
65,65
31,31
4,4
40,40
70,34
22,22
34,49
2,2
52,52
18,18
87,17
66,66
20,20
70,4
53,53
20,20
99,99
33,33
76,76
3,80
46,46
54,53
49,49
40,40
69,84
38,38
35,35
9,9
75,27
32,32
58,58
31,31
35,35
53,53
79,79
90,90
62,62
75,75
24,43
91,91
3,3
55,55
35,35
91,70
89,89
64,35
66,66
7,7
73,73
61,61
79,55
56,56
68,68
20,20
58,58
5,5
88,88
48,48
52,52
90,46
59,59
15,15
77,77
1,1
61,61
68,68
29,29
42,42
28,28
15,15
66,66
28,80
94,94
57,57
80,80
36,36
34,34
32,37
83,83
94,94
41,41
38,38
13,13
64,32
47,47
95,95
95,95
15,17
3,3
9,9
51,82
52,52
20,39
10,11
83,83
33,33
26,26
73,73
19,68
52,52
90,93
65,65
71,71
68,68
53,53
36,36
31,31
33,33
4,4
28,28
64,64
63,63
70,70
84,84
78,10
64,64
82,82
78,78
6,6
7,8
29,29
9,9
11,11
8,8
50,50
4,4
83,83
81,81
76,76
62,62
27,27
33,87
7,7
87,36
7,48
27,5
23,23
45,45
45,45
15,15
76,76
58,58
58,58
43,43
61,61
29,29
63,63
18,18
11,11
98,98
19,19
75,75
7,7
10,10
23,23
64,64
24,50
88,9
5,5
64,64
83,83
71,71
13,13
30,30
79,79
99,99
36,36
98,98
55,55
38,38
1,1
45,45
21,21
12,12
92,92
43,43
47,47
52,93
34,34
87,87
7,7
8,8
12,34
23,23
98,98
61,61
99,99
54,54
22,22
0,0
89,89
44,12
30,30
71,33
77,77
13,13
77,77
79,79
97,97
29,73
31,31
99,26
39,39
90,28
61,61
4,60
99,99
15,15
51,51
82,82
87,87
59,16
28,18
86,86
80,80
84,84
95,95
32,32
37,37
28,28
73,73
78,78
47,47
26,26
72,72
89,89
80,80
0,0
79,9
86,67
81,57
88,88
58,49
91,91
63,12
82,82
75,75
60,60
18,18
81,81
35,35
66,66
89,95
24,24
46,46
16,71
35,35
22,14
30,30
99,99
53,53
27,28
26,0
77,77
73,73
99,99
65,65
55,55
94,63
14,14
42,42
44,44
30,30
26,26
81,81
55,55
9,9
88,88
33,33
15,15
7,7
50,84
68,68
57,62
10,10
10,10
12,12
16,16
11,11
53,53
77,77
19,19
84,84
60,60
99,99
54,54
85,5
78,78
20,20
30,30
14,14
29,29
43,43
50,50
57,57
26,26
81,81
20,20
51,54
92,92
85,85
89,89
33,33
96,96
30,30
29,29
93,93
84,84
91,91
17,17
55,55
19,19
26,26
92,92
74,74
31,31
41,41
78,78
4,34
77,77
33,33
56,56
31,31
75,20
80,80
86,86
7,7
94,94
11,11
26,26
55,55
17,17
55,55
82,82
34,34
79,79
1,1
90,90
45,45
22,93
74,74
14,14
22,22
62,24
74,74
58,58
28,28
90,90
52,52
91,91
36,36
35,35
40,40
0,0
76,76
67,67
78,11
61,61
97,97
48,48
35,34
36,36
70,70
10,10
69,69
4,4
72,72
64,10
17,45
88,88
36,85
7,7
71,71
88,88
69,69
55,55
85,85
83,16
40,51
80,80
90,90
82,82
14,47
59,96
38,38
24,44
97,97
40,40
79,79
88,72
39,39
